time_th,open,high,low,close,tick_volume,tr,atr14,range,body,upper_wick,lower_wick,close_pos,swing_high,swing_low,structure_event,bos_up,bos_dn,choch_up,choch_dn,ema20,ema50,pwh,pwl,pwc,sweep_prev_high,sweep_prev_low
2022-09-07T07:00:00+0700,0.99031,1.00104,0.98754,0.99933,67776,0.013499999999999956,0.013499999999999956,0.013499999999999956,0.009020000000000028,0.0017099999999998783,0.00277000000000005,0.873333333333342,0,0,,0,0,0,0,0.99933,0.99933,,,,0,0
2022-09-08T07:00:00+0700,0.99923,1.00286,0.99303,0.99939,73210,0.009830000000000116,0.01323785714285711,0.009830000000000116,0.000160000000000049,0.003470000000000084,0.006199999999999983,0.6469989827059976,0,0,,0,0,0,0,0.9993357142857143,0.9993323529411766,,,,0,0
2022-09-09T07:00:00+0700,0.99944,1.01129,0.99925,1.00366,68967,0.01204000000000005,0.013152295918367321,0.01204000000000005,0.0042200000000000015,0.007630000000000026,0.00019000000000002348,0.3662790697674424,0,0,,0,0,0,0,0.9997475510204082,0.9995020645905422,,,,0,0
2022-09-12T07:00:00+0700,1.01035,1.01974,1.00594,1.01215,66291,0.016080000000000094,0.013361417638483947,0.013800000000000034,0.0018000000000000238,0.007589999999999986,0.004410000000000025,0.4500000000000024,1,0,,0,0,0,0,1.0009287366375124,0.9999980620575798,,,,0,0
2022-09-13T07:00:00+0700,1.01218,1.01867,0.99661,0.99704,64991,0.02205999999999997,0.013982744950020805,0.02205999999999997,0.015140000000000042,0.006489999999999885,0.00043000000000004146,0.019492293744335542,0,0,,0,0,0,0,1.000558380767273,0.9998820596239493,1.01974,0.98754,1.01215,0,0
2022-09-14T07:00:00+0700,0.99675,1.00231,0.99551,0.99797,71545,0.006800000000000028,0.013469691739305035,0.006800000000000028,0.0012199999999999989,0.0043400000000000105,0.0012400000000000189,0.36176470588235404,0,0,,0,0,0,0,1.000311868313247,0.9998070768935984,1.01974,0.98754,1.01215,0,0
2022-09-15T07:00:00+0700,0.99799,1.00173,0.99554,0.99947,57614,0.006190000000000029,0.012949713757926107,0.006190000000000029,0.0014799999999999258,0.0022600000000000398,0.0024500000000000632,0.6348949919224508,0,0,,0,0,0,0,1.0002316903786521,0.9997938581918887,1.01974,0.98754,1.01215,0,0
2022-09-16T07:00:00+0700,0.99947,1.00361,0.99448,1.00145,63488,0.00912999999999986,0.012676877060931376,0.00912999999999986,0.0019799999999999818,0.0021599999999999397,0.004989999999999939,0.7634173055859833,0,1,,0,0,0,0,1.0003477198663995,0.9998588049294618,1.01974,0.98754,1.01215,0,0
2022-09-19T07:00:00+0700,1.00054,1.00287,0.99656,1.00208,50108,0.006309999999999927,0.012222100128007701,0.006309999999999927,0.0015400000000000968,0.0007899999999998464,0.0039799999999999836,0.8748019017432875,0,0,,0,0,0,0,1.0005126989267423,0.9999459106185026,1.01974,0.98754,1.01215,0,0
2022-09-20T07:00:00+0700,1.00205,1.00502,0.99548,0.99697,63076,0.009539999999999993,0.012030521547435722,0.009539999999999993,0.0050800000000000844,0.002969999999999917,0.0014899999999999913,0.15618448637316482,1,0,,0,0,0,0,1.0001752990289574,0.9998292082413064,1.01867,0.99448,1.00208,0,0
2022-09-21T07:00:00+0700,0.99673,0.99757,0.98226,0.98361,74895,0.015309999999999935,0.012264770008333165,0.015309999999999935,0.01312000000000002,0.0008399999999999519,0.0013499999999999623,0.0881776616590443,0,0,BOS_DN,0,1,0,0,0.99859765150239,0.9991931608592944,1.01867,0.99448,1.00208,0,0
2022-09-22T07:00:00+0700,0.98361,0.99071,0.98078,0.98322,85858,0.009929999999999994,0.012098000722023654,0.009929999999999994,0.00039000000000000146,0.007099999999999995,0.0024399999999999977,0.24572004028197372,0,0,BOS_DN,0,1,0,0,0.9971331132640671,0.998566762394224,1.01867,0.99448,1.00208,0,0
2022-09-23T07:00:00+0700,0.9833,0.98513,0.96677,0.96859,78526,0.018359999999999932,0.012545286384736246,0.018359999999999932,0.01471,0.0018299999999999983,0.0018199999999999328,0.0991285403050076,0,0,BOS_DN,0,1,0,0,0.9944147215246322,0.9973912030846466,1.01867,0.99448,1.00208,0,0
2022-09-26T07:00:00+0700,0.96682,0.97094,0.95501,0.96088,108538,0.01593,0.012787051642969373,0.01593,0.005940000000000056,0.0041200000000000125,0.005869999999999931,0.3684871311989913,0,0,BOS_DN,0,1,0,0,0.9912209385222862,0.9959593911989741,1.01867,0.99448,1.00208,0,0
2022-09-27T07:00:00+0700,0.96088,0.96699,0.95688,0.95927,84260,0.010110000000000063,0.012595833668471565,0.010110000000000063,0.0016100000000000003,0.00611000000000006,0.0023900000000000032,0.23639960435212545,0,0,BOS_DN,0,1,0,0,0.9881779919963541,0.9945205915441124,1.00502,0.95501,0.96088,0,0
2022-09-28T07:00:00+0700,0.95927,0.97505,0.95356,0.97318,104768,0.02149000000000001,0.013231131263580739,0.02149000000000001,0.013910000000000089,0.0018699999999999273,0.005709999999999993,0.9129827826896265,0,1,,0,0,0,0,0.9867496118062251,0.9936837056012061,1.00502,0.95501,0.96088,0,1
2022-09-29T07:00:00+0700,0.97313,0.98156,0.96353,0.98149,94060,0.01802999999999999,0.0135739076018964,0.01802999999999999,0.008359999999999923,7.00000000000145e-05,0.009600000000000053,0.9961175818080968,0,0,,0,0,0,0,0.9862486963961083,0.9932055210678256,1.00502,0.95501,0.96088,0,0
2022-09-30T07:00:00+0700,0.98149,0.98534,0.97344,0.9795,95142,0.011900000000000022,0.013454342773189517,0.011900000000000022,0.0019899999999999363,0.00385000000000002,0.006060000000000065,0.5092436974789961,0,0,,0,0,0,0,0.9856059634060028,0.992668049653401,1.00502,0.95501,0.96088,0,0
2022-10-03T07:00:00+0700,0.97746,0.98441,0.97524,0.98241,84167,0.009170000000000011,0.013148318289390268,0.009170000000000011,0.00495000000000001,0.0020000000000000018,0.0022199999999999998,0.781897491821156,0,0,,0,0,0,0,0.9853015859387645,0.992265773196405,1.00502,0.95501,0.96088,0,0
2022-10-04T07:00:00+0700,0.98236,0.99992,0.98057,0.9985,85191,0.01934999999999998,0.01359129555443382,0.01934999999999998,0.016140000000000043,0.0014199999999999768,0.0017899999999999583,0.9266149870801045,1,0,,0,0,0,0,0.9865585777541203,0.9925102526788989,0.98534,0.95356,0.98241,0,0
2022-10-05T07:00:00+0700,0.99849,0.99946,0.98343,0.98685,77936,0.01602999999999999,0.013765488729117117,0.01602999999999999,0.011639999999999984,0.0009700000000000264,0.0034199999999999786,0.21334996880848292,0,0,,0,0,0,0,0.9865863322537278,0.9922882819856087,0.98534,0.95356,0.98241,0,0
2022-10-06T07:00:00+0700,0.98689,0.99259,0.97878,0.97905,87739,0.013809999999999989,0.01376866810560875,0.013809999999999989,0.00784000000000007,0.005699999999999927,0.00026999999999999247,0.019551049963793823,0,0,,0,0,0,0,0.9858685863248015,0.9917691336724476,0.98534,0.95356,0.98241,1,0
2022-10-07T07:00:00+0700,0.97885,0.98164,0.97258,0.97385,77216,0.009059999999999957,0.013432334669493838,0.009059999999999957,0.0050000000000000044,0.002789999999999959,0.0012699999999999934,0.14017660044150104,0,0,,0,0,0,0,0.9847239590557728,0.9910664225480379,0.98534,0.95356,0.98241,0,0
2022-10-10T07:00:00+0700,0.97278,0.97528,0.96812,0.96974,70111,0.007160000000000055,0.012984310764529997,0.007160000000000055,0.0030399999999999316,0.0025000000000000577,0.0016200000000000658,0.2262569832402309,0,0,,0,0,0,0,0.9832969153361754,0.9902300922520364,0.98534,0.95356,0.98241,0,0
2022-10-11T07:00:00+0700,0.96984,0.97742,0.96704,0.97049,84062,0.010379999999999945,0.012798288567063566,0.010379999999999945,0.0006499999999999284,0.006929999999999992,0.0028000000000000247,0.33236994219652904,0,0,,0,0,0,0,0.9820772091136825,0.9894559709872507,0.99992,0.96812,0.96974,0,1
2022-10-12T07:00:00+0700,0.97039,0.97341,0.96675,0.97019,81131,0.006659999999999999,0.012359839383701884,0.006659999999999999,0.00019999999999997797,0.0030200000000000227,0.0034399999999999986,0.5165165165165164,0,0,,0,0,0,0,0.9809450939599984,0.9887004427132409,0.99992,0.96812,0.96974,0,1
2022-10-13T07:00:00+0700,0.9701,0.98055,0.96314,0.97705,85659,0.017410000000000037,0.012720565142008894,0.017410000000000037,0.006950000000000012,0.0035000000000000586,0.006959999999999966,0.7989661114302096,0,1,,0,0,0,0,0.9805741326304747,0.9882435626068392,0.99992,0.96812,0.96974,0,1
2022-10-14T07:00:00+0700,0.97707,0.98082,0.97074,0.97204,86924,0.010079999999999978,0.012531953346151115,0.010079999999999978,0.005029999999999979,0.003750000000000031,0.0012999999999999678,0.12896825396825107,0,0,,0,0,0,0,0.9797613580942389,0.9876081287791201,0.99992,0.96812,0.96974,0,0
2022-10-17T07:00:00+0700,0.97208,0.98517,0.97192,0.98371,74004,0.013249999999999984,0.012583242392854606,0.013249999999999984,0.011629999999999918,0.0014600000000000168,0.000160000000000049,0.8898113207547156,0,0,,0,0,0,0,0.9801374192281209,0.9874552609838605,0.99992,0.96812,0.96974,0,0
2022-10-18T07:00:00+0700,0.98322,0.98753,0.98123,0.9848,76858,0.006299999999999972,0.01213443936479356,0.006299999999999972,0.0015800000000000258,0.00273000000000001,0.0019899999999999363,0.5666666666666631,1,0,,0,0,0,0,0.9805814745397284,0.9873511331021405,0.98517,0.96314,0.98371,1,0
2022-10-19T07:00:00+0700,0.98481,0.9872,0.9757,0.97721,73753,0.011499999999999955,0.012089122267308303,0.011499999999999955,0.00759999999999994,0.0023900000000000032,0.0015100000000000113,0.13130434782608846,0,0,,0,0,0,0,0.9802603817264209,0.986953441607939,0.98517,0.96314,0.98371,1,0
2022-10-20T07:00:00+0700,0.97719,0.9845,0.97543,0.97855,85187,0.009070000000000022,0.011873470676786284,0.009070000000000022,0.0013600000000000279,0.005950000000000011,0.0017599999999999838,0.3439911797133411,0,0,,0,0,0,0,0.9800974882286666,0.9866238948782159,0.98517,0.96314,0.98371,0,0
2022-10-21T07:00:00+0700,0.97824,0.98686,0.97046,0.98618,97722,0.01639999999999997,0.012196794199872976,0.01639999999999997,0.007939999999999947,0.0006800000000000139,0.007780000000000009,0.9585365853658527,0,1,,0,0,0,0,0.9806767750640317,0.9866064872359329,0.98517,0.96314,0.98371,0,0
2022-10-24T07:00:00+0700,0.98725,0.98988,0.98064,0.98735,96752,0.009240000000000026,0.011985594614167767,0.009240000000000026,9.999999999998899e-05,0.0025300000000000322,0.006610000000000005,0.7261904761904735,0,0,,0,0,0,0,0.9813123202960287,0.9866356445992297,0.98517,0.96314,0.98371,0,0
2022-10-25T07:00:00+0700,0.98734,0.99763,0.98485,0.99634,75291,0.012780000000000014,0.012042337856012929,0.012780000000000014,0.009000000000000008,0.0012900000000000134,0.0024899999999999922,0.8990610328638489,0,0,CHOCH_UP,0,0,1,0,0.982743527886883,0.9870162075561227,0.98988,0.97046,0.98735,0,0
2022-10-26T07:00:00+0700,0.99627,1.00881,0.99431,1.00784,81482,0.014499999999999957,0.012217885152012003,0.014499999999999957,0.01157000000000008,0.0009699999999999154,0.0019599999999999618,0.9331034482758677,0,0,BOS_UP,1,0,0,0,0.9851336680881323,0.9878328268676474,0.98988,0.97046,0.98735,0,0
2022-10-27T07:00:00+0700,1.00774,1.00932,0.99573,0.9964,85801,0.013589999999999991,0.012315893355439717,0.013589999999999991,0.011340000000000128,0.0015799999999999148,0.0006699999999999484,0.049300956585721034,1,0,,0,0,0,0,0.9862066520797388,0.9881687944414652,0.98988,0.97046,0.98735,0,0
2022-10-28T07:00:00+0700,0.99637,0.99976,0.99262,0.99643,77074,0.007140000000000035,0.011946186687194025,0.007140000000000035,6.0000000000060005e-05,0.003329999999999944,0.003750000000000031,0.5336134453781614,0,0,,0,0,0,0,0.9871803042626208,0.9884927632868981,0.98988,0.97046,0.98735,0,0
