time_th,open,high,low,close,tick_volume,tr,atr14,range,body,upper_wick,lower_wick,close_pos,swing_high,swing_low,structure_event,bos_up,bos_dn,choch_up,choch_dn,ema20,ema50,pmh,pml,pmc,sweep_prev_high,sweep_prev_low
2023-03-05T07:00:00+0700,1.06268,1.07002,1.05241,1.06422,276520,0.017609999999999904,0.019801361486640207,0.017609999999999904,0.0015399999999998748,0.005800000000000027,0.010270000000000001,0.6706416808631426,0,0,,0,0,0,0,1.0539801023576336,1.032161206159772,1.08031,1.05326,1.06348,0,1
2023-03-12T07:00:00+0700,1.06836,1.07594,1.05156,1.06664,412725,0.024379999999999846,0.020128407094737327,0.024379999999999846,0.0017199999999999438,0.00757999999999992,0.015079999999999982,0.6185397867104215,0,1,,0,0,0,0,1.0551858068950017,1.033513315722134,1.08031,1.05326,1.06348,0,1
2023-03-19T07:00:00+0700,1.06878,1.09292,1.06309,1.07581,294188,0.0298299999999998,0.02082137801654179,0.0298299999999998,0.00702999999999987,0.01710999999999996,0.005689999999999973,0.4264163593697595,0,0,,0,0,0,0,1.0571500157621443,1.0351720092232266,1.08031,1.05326,1.06348,1,0
2023-03-26T07:00:00+0700,1.07744,1.0925799999999999,1.07446,1.08357,271765,0.018119999999999914,0.02062842244393166,0.018119999999999914,0.006129999999999969,0.009009999999999962,0.0029799999999999827,0.5027593818984545,0,0,,0,0,0,0,1.059666204737178,1.0370699696458452,1.08031,1.05326,1.06348,0,0
2023-04-02T07:00:00+0700,1.08383,1.09728,1.07877,1.08963,254519,0.018510000000000026,0.0204771065550794,0.018510000000000026,0.005800000000000027,0.007649999999999935,0.0050600000000000644,0.5867098865478161,0,0,,0,0,0,0,1.0625198995241136,1.0391311473067926,1.09292,1.05156,1.08357,1,0
2023-04-09T07:00:00+0700,1.08937,1.10754,1.0830899999999999,1.09854,215843,0.024450000000000083,0.02076088465828802,0.024450000000000083,0.009170000000000122,0.008999999999999897,0.006280000000000063,0.631901840490803,0,0,,0,0,0,0,1.065950385283722,1.041460906235938,1.09292,1.05156,1.08357,0,0
2023-04-16T07:00:00+0700,1.09873,1.09993,1.09087,1.09878,203173,0.009060000000000068,0.019925107182696026,0.009060000000000068,5.0000000000105516e-05,0.0011499999999999844,0.007859999999999978,0.8730684326710844,0,0,,0,0,0,0,1.0690770152567008,1.0437087138345285,1.09292,1.05156,1.08357,0,0
2023-04-23T07:00:00+0700,1.09898,1.10946,1.09621,1.10124,237418,0.013249999999999984,0.01944831381250345,0.013249999999999984,0.0022599999999999287,0.008219999999999894,0.0027700000000001612,0.3796226415094412,1,0,,0,0,0,0,1.0721401566608246,1.0459648427037627,1.09292,1.05156,1.08357,0,0
2023-04-30T07:00:00+0700,1.1022,1.10909,1.09417,1.1015,238087,0.014919999999999822,0.019124862825896052,0.014919999999999822,0.000700000000000145,0.006889999999999841,0.007329999999999837,0.49128686327077237,0,0,,0,0,0,0,1.0749363322169365,1.0481426920094974,1.09292,1.05156,1.08357,0,0
2023-05-07T07:00:00+0700,1.10217,1.10532,1.08458,1.08458,206499,0.02073999999999998,0.019240229766903476,0.02073999999999998,0.017589999999999995,0.003149999999999986,0.0,0.0,0,0,,0,0,0,0,1.0758547767677045,1.0495716060483407,1.10946,1.07877,1.1015,0,0
2023-05-14T07:00:00+0700,1.08596,1.09042,1.07596,1.08048,197995,0.014459999999999917,0.018898784783553224,0.014459999999999917,0.005479999999999929,0.0044599999999999085,0.0045200000000000795,0.3125864453665356,0,0,,0,0,0,0,1.0762952742183993,1.0507836999287978,1.10946,1.07877,1.1015,0,1
2023-05-21T07:00:00+0700,1.0803,1.08308,1.07014,1.07196,218419,0.012939999999999952,0.018473157299013707,0.012939999999999952,0.008340000000000014,0.0027800000000000047,0.0018199999999999328,0.14064914992271557,0,0,,0,0,0,0,1.075882390959504,1.051614143068845,1.10946,1.07877,1.1015,0,0
2023-05-28T07:00:00+0700,1.07132,1.07785,1.06347,1.07059,201389,0.01438000000000006,0.018180788920512732,0.01438000000000006,0.0007300000000001194,0.006529999999999925,0.007120000000000015,0.4951321279554928,0,1,,0,0,0,0,1.0753783537252657,1.0523582943210472,1.10946,1.07877,1.1015,0,0
2023-06-04T07:00:00+0700,1.07102,1.07865,1.06666,1.07466,188671,0.011990000000000167,0.017738589711904694,0.011990000000000167,0.0036399999999998656,0.00399000000000016,0.0043600000000001415,0.6672226855713007,0,0,,0,0,0,0,1.0753099390847642,1.0532328710143395,1.10532,1.06347,1.07059,0,0
2023-06-11T07:00:00+0700,1.07457,1.09702,1.07327,1.09346,208444,0.02375000000000016,0.01816797616105437,0.02375000000000016,0.018890000000000073,0.0035600000000000076,0.0013000000000000789,0.8501052631578955,0,0,,0,0,0,0,1.0770385163147866,1.0548104054843654,1.10532,1.06347,1.07059,0,0
2023-06-18T07:00:00+0700,1.09385,1.10117,1.0844,1.08851,206830,0.01676999999999995,0.018068120720979054,0.01676999999999995,0.0053399999999999,0.007319999999999993,0.004110000000000058,0.24508050089445854,1,0,,0,0,0,0,1.0781310385705212,1.056131958210469,1.10532,1.06347,1.07059,0,0
2023-06-25T07:00:00+0700,1.09001,1.09762,1.08349,1.09029,214031,0.014129999999999976,0.017786826383766264,0.014129999999999976,0.000280000000000058,0.007330000000000059,0.006519999999999859,0.48124557678697305,0,0,,0,0,0,0,1.0792890348971382,1.0574714892610388,1.10532,1.06347,1.07059,0,0
2023-07-02T07:00:00+0700,1.09057,1.09728,1.08333,1.09595,195954,0.013950000000000129,0.0175127673563544,0.013950000000000129,0.00537999999999994,0.0013300000000000534,0.007240000000000135,0.9046594982078824,0,1,,0,0,0,0,1.080875793478363,1.0589804504664884,1.10117,1.06666,1.09029,0,0
2023-07-09T07:00:00+0700,1.09543,1.12445,1.0943100000000001,1.12176,224787,0.030139999999999834,0.018414712545186215,0.030139999999999834,0.026330000000000187,0.002689999999999859,0.0011199999999997878,0.9107498341075025,0,0,BOS_UP,1,0,0,0,1.0847695274328046,1.0614423935854498,1.10117,1.06666,1.09029,0,0
2023-07-16T07:00:00+0700,1.12251,1.12753,1.11074,1.11209,227183,0.01678999999999986,0.018298661649101478,0.01678999999999986,0.010419999999999874,0.0050200000000000244,0.0013499999999999623,0.08040500297796149,1,0,,0,0,0,0,1.087371477201109,1.0634285742291578,1.10117,1.06666,1.09029,0,0
2023-07-23T07:00:00+0700,1.11178,1.11492,1.09432,1.10088,264856,0.02059999999999995,0.018463042959879942,0.02059999999999995,0.01089999999999991,0.0031399999999999206,0.006560000000000121,0.3184466019417542,0,0,,0,0,0,0,1.0886580031819557,1.0648972575927202,1.10117,1.06666,1.09029,1,0
2023-07-30T07:00:00+0700,1.1015,1.10454,1.09119,1.10001,250529,0.013349999999999973,0.018097825605602802,0.013349999999999973,0.0014899999999999913,0.0030400000000001537,0.008819999999999828,0.6606741573033592,0,0,,0,0,0,0,1.0897391457360552,1.066274227883202,1.10117,1.06666,1.09029,1,0
2023-08-06T07:00:00+0700,1.10064,1.10643,1.09286,1.0939,221265,0.013570000000000082,0.017774409490916895,0.013570000000000082,0.006739999999999968,0.005789999999999962,0.001040000000000152,0.07663964627856637,0,0,,0,0,0,0,1.0901354175707167,1.0673575914956257,1.12753,1.08333,1.10001,0,0
2023-08-13T07:00:00+0700,1.09435,1.0959699999999999,1.08445,1.08635,253195,0.011519999999999975,0.017327665955851404,0.011519999999999975,0.008000000000000007,0.0016199999999999548,0.0019000000000000128,0.16493055555555702,0,0,,0,0,0,0,1.0897749016116007,1.0681023918291306,1.12753,1.08333,1.10001,0,0
2023-08-20T07:00:00+0700,1.08618,1.09299,1.07653,1.07897,222560,0.01645999999999992,0.017265689816147727,0.01645999999999992,0.007209999999999939,0.006809999999999983,0.0024399999999999977,0.148238153098421,0,0,CHOCH_DN,0,0,0,1,1.0887458633628768,1.0685285725417137,1.12753,1.08333,1.10001,0,0
2023-08-27T07:00:00+0700,1.0791,1.0945,1.07666,1.07683,222444,0.017840000000000078,0.017306711972137182,0.017840000000000078,0.0022699999999999942,0.01540000000000008,0.00017000000000000348,0.009529147982062934,0,0,BOS_DN,0,1,0,0,1.087611019233079,1.0688541187165486,1.12753,1.08333,1.10001,0,0
2023-09-03T07:00:00+0700,1.07712,1.08084,1.06857,1.06947,189672,0.012270000000000003,0.016946946831270245,0.012270000000000003,0.007650000000000157,0.0037199999999999456,0.0008999999999999009,0.07334963325182564,0,0,BOS_DN,0,1,0,0,1.085883303115643,1.0688782709237428,1.10643,1.07653,1.07683,0,0
2023-09-10T07:00:00+0700,1.07097,1.07679,1.06289,1.0649,216326,0.013900000000000023,0.0167293077718938,0.013900000000000023,0.00607000000000002,0.005819999999999936,0.0020100000000000673,0.1446043165467672,0,0,BOS_DN,0,1,0,0,1.0838848932951055,1.0687222602992823,1.10643,1.07653,1.07683,0,0
2023-09-17T07:00:00+0700,1.0653,1.07363,1.06144,1.06385,196287,0.012190000000000145,0.016405071502472827,0.012190000000000145,0.0014499999999999513,0.00833000000000017,0.0024100000000000232,0.19770303527481498,0,0,BOS_DN,0,1,0,0,1.0819768082193812,1.0685311912679378,1.10643,1.07653,1.07683,0,0
2023-09-24T07:00:00+0700,1.06321,1.06551,1.04876,1.0562,216415,0.016750000000000043,0.016429709252296202,0.016750000000000043,0.007009999999999961,0.0022999999999999687,0.007440000000000113,0.44417910447761755,0,0,BOS_DN,0,1,0,0,1.0795218741032497,1.0680476151397835,1.10643,1.07653,1.07683,0,0
2023-10-01T07:00:00+0700,1.05569,1.05995,1.04478,1.0582799999999999,245207,0.015169999999999906,0.016339730019989326,0.015169999999999906,0.00258999999999987,0.0016700000000000603,0.010909999999999975,0.8899143045484462,0,1,,0,0,0,0,1.0774988384743687,1.0676645714088115,1.08084,1.04876,1.0562,0,1
2023-10-08T07:00:00+0700,1.05468,1.06393,1.04951,1.05039,246777,0.0144200000000001,0.016202606447132954,0.0144200000000001,0.004290000000000127,0.00924999999999998,0.0008799999999999919,0.061026352288487226,0,0,,0,0,0,0,1.0749170443339526,1.066987137235917,1.08084,1.04876,1.0562,0,0
2023-10-15T07:00:00+0700,1.05056,1.06163,1.05027,1.0591,225935,0.011360000000000037,0.015856705986623462,0.011360000000000037,0.008539999999999992,0.0025300000000001432,0.00028999999999990145,0.7772887323943543,0,0,,0,0,0,0,1.0734106591592905,1.0666778377364694,1.08084,1.04876,1.0562,0,0
2023-10-22T07:00:00+0700,1.05893,1.06935,1.05221,1.05614,212289,0.017139999999999933,0.015948369844721783,0.017139999999999933,0.002789999999999848,0.010420000000000096,0.003929999999999989,0.22928821470245067,0,0,,0,0,0,0,1.0717658344774532,1.0662645891977842,1.08084,1.04876,1.0562,0,0
2023-10-29T07:00:00+0700,1.05602,1.07463,1.05167,1.07282,218093,0.02295999999999987,0.016449200570098788,0.02295999999999987,0.016800000000000148,0.0018099999999998673,0.004349999999999854,0.9211672473867649,0,0,,0,0,0,0,1.0718662311938862,1.0665216641312045,1.08084,1.04876,1.0562,0,0
2023-11-05T07:00:00+0700,1.07207,1.07558,1.06557,1.06814,190791,0.010010000000000074,0.015989257672234594,0.010010000000000074,0.003929999999999989,0.003509999999999902,0.0025700000000001832,0.25674325674327314,0,0,,0,0,0,0,1.0715113520325636,1.066585128282922,1.07463,1.04478,1.07282,1,0
2023-11-12T07:00:00+0700,1.06802,1.09132,1.06646,1.09102,195041,0.024860000000000104,0.016622882124217846,0.024860000000000104,0.02300000000000013,0.00029999999999996696,0.0015600000000000058,0.9879324215607416,0,0,,0,0,0,0,1.0733693185056528,1.0675433585463368,1.07463,1.04478,1.07282,0,0
2023-11-19T07:00:00+0700,1.09073,1.09647,1.0852,1.09306,180563,0.011270000000000113,0.016240533401059437,0.011270000000000113,0.0023299999999999432,0.003410000000000135,0.005530000000000035,0.6974267968056699,0,0,,0,0,0,0,1.0752446215051144,1.068544011152363,1.07463,1.04478,1.07282,0,0
2023-11-26T07:00:00+0700,1.09418,1.10168,1.08284,1.08765,232248,0.018839999999999968,0.01642620958669805,0.018839999999999968,0.006529999999999925,0.007500000000000062,0.004809999999999981,0.2553078556263264,1,0,,0,0,0,0,1.076426086123675,1.0692932656169762,1.07463,1.04478,1.07282,0,0
2023-12-03T07:00:00+0700,1.08743,1.08944,1.07235,1.07582,248173,0.01709000000000005,0.016473623187648192,0.01709000000000005,0.011609999999999898,0.0020100000000000673,0.003470000000000084,0.20304271503803828,0,1,,0,0,0,0,1.076368363635706,1.069549215984938,1.10168,1.06557,1.08765,0,0
2023-12-10T07:00:00+0700,1.0756000000000001,1.10088,1.07412,1.0890900000000001,252613,0.026760000000000117,0.017208364388530472,0.026760000000000117,0.013490000000000002,0.011789999999999967,0.0014800000000001479,0.5594170403587475,0,0,,0,0,0,0,1.077579948051353,1.0703155212404307,1.10168,1.06557,1.08765,0,0
2023-12-17T07:00:00+0700,1.08947,1.10396,1.08916,1.10071,220093,0.014869999999999939,0.017041338360778292,0.014800000000000146,0.011240000000000139,0.003249999999999975,0.00031000000000003247,0.7804054054054093,0,0,,0,0,0,0,1.0797828101417004,1.0715074615839433,1.10168,1.06557,1.08765,1,0
2023-12-24T07:00:00+0700,1.10003,1.11389,1.10003,1.1033,132348,0.013859999999999983,0.016814099906436984,0.013859999999999983,0.003269999999999884,0.0105900000000001,0.0,0.23593073593072786,1,0,,0,0,0,0,1.0820225425091576,1.0727542277963376,1.10168,1.06557,1.08765,0,0
2023-12-31T07:00:00+0700,1.10412,1.10438,1.08765,1.09385,190670,0.01672999999999991,0.01680809277026291,0.01672999999999991,0.010270000000000001,0.00025999999999992696,0.006199999999999983,0.37059175134489036,0,0,,0,0,0,0,1.083148967032095,1.0735815129807948,1.10168,1.06557,1.08765,1,0
2024-01-07T07:00:00+0700,1.09325,1.09991,1.09101,1.09463,223169,0.008899999999999908,0.01624322900095841,0.008899999999999908,0.0013799999999999368,0.005279999999999951,0.0022400000000000198,0.40674157303370717,0,0,,0,0,0,0,1.084242398743324,1.0744069438442931,1.11389,1.07235,1.09385,0,0
2024-01-14T07:00:00+0700,1.09443,1.0967,1.08441,1.08947,215286,0.012289999999999912,0.015960855500889944,0.012289999999999912,0.0049600000000000755,0.0022699999999999942,0.005059999999999842,0.41171684296174765,0,0,,0,0,0,0,1.084740265529674,1.0749976519288307,1.11389,1.07235,1.09385,0,0
2024-01-21T07:00:00+0700,1.08873,1.0931899999999999,1.08125,1.08484,209356,0.01193999999999984,0.015673651536540652,0.01193999999999984,0.003889999999999949,0.0044599999999999085,0.003589999999999982,0.3006700167504213,0,0,,0,0,0,0,1.0847497640506576,1.0753836263629941,1.11389,1.07235,1.09385,0,0
2024-01-28T07:00:00+0700,1.084,1.0897000000000001,1.07795,1.07834,236308,0.01175000000000015,0.015393390712502045,0.01175000000000015,0.005659999999999998,0.005700000000000038,0.0003900000000001125,0.03319148936171128,0,0,,0,0,0,0,1.0841393103315473,1.075499562584053,1.11389,1.07235,1.09385,0,0
2024-02-04T07:00:00+0700,1.07825,1.07943,1.07222,1.07821,204548,0.007209999999999939,0.014808862804466182,0.007209999999999939,4.0000000000040004e-05,0.0011799999999999589,0.00598999999999994,0.8307905686546451,0,0,,0,0,0,0,1.083574614109495,1.0756058542474236,1.09991,1.07795,1.07834,0,1
2024-02-11T07:00:00+0700,1.07723,1.08051,1.06945,1.07738,189792,0.01106000000000007,0.014541086889861459,0.01106000000000007,0.0001500000000000945,0.003130000000000077,0.007779999999999898,0.7169981916817308,0,1,,0,0,0,0,1.0829846508609717,1.075675428590662,1.09991,1.07795,1.07834,0,0
2024-02-18T07:00:00+0700,1.07689,1.08878,1.07611,1.08169,181850,0.012670000000000181,0.01440743782629994,0.012670000000000181,0.0048000000000001375,0.007090000000000041,0.0007800000000000029,0.4404104183109756,0,0,,0,0,0,0,1.0828613507789744,1.0759112941361264,1.09991,1.07795,1.07834,0,1
2024-02-25T07:00:00+0700,1.08284,1.08654,1.07945,1.08365,181981,0.007090000000000041,0.013884763695849948,0.007090000000000041,0.0008099999999999774,0.002890000000000059,0.003390000000000004,0.5923836389280617,0,0,,0,0,0,0,1.0829364602285958,1.076214772797455,1.09991,1.07795,1.07834,0,0
2024-03-03T07:00:00+0700,1.0839,1.09807,1.08324,1.09349,179857,0.01483000000000012,0.013952280574717818,0.01483000000000012,0.009589999999999987,0.0045800000000000285,0.000660000000000105,0.6911665542818617,1,0,,0,0,0,0,1.083941559254444,1.076892232687751,1.08878,1.06945,1.08365,0,0
2024-03-10T07:00:00+0700,1.09413,1.09633,1.08725,1.08878,169501,0.009079999999999977,0.013604260533666543,0.009079999999999977,0.005349999999999966,0.0021999999999999797,0.0015300000000000313,0.1685022026431757,0,0,,0,0,0,0,1.084402363134973,1.0773584196411727,1.08878,1.06945,1.08365,0,0
2024-03-17T07:00:00+0700,1.08896,1.0942,1.08013,1.08051,167603,0.014070000000000027,0.01363752763840465,0.014070000000000027,0.008449999999999847,0.0052400000000001334,0.00038000000000004697,0.027007818052597457,0,0,,0,0,0,0,1.0840316618840233,1.0774820110277934,1.08878,1.06945,1.08365,1,0
2024-03-24T07:00:00+0700,1.08047,1.08639,1.07675,1.07898,147814,0.009639999999999871,0.013351989949947166,0.009639999999999871,0.0014899999999999913,0.005919999999999925,0.0022299999999999542,0.23132780082987386,0,0,,0,0,0,0,1.083550551228402,1.0775407556933703,1.08878,1.06945,1.08365,0,0
2024-03-31T07:00:00+0700,1.07825,1.08761,1.07242,1.08336,163202,0.015190000000000037,0.0134832763820938,0.015190000000000037,0.00511000000000017,0.004249999999999865,0.005830000000000002,0.7202106649111353,0,0,,0,0,0,0,1.083532403492364,1.077768961352454,1.08878,1.06945,1.08365,0,0
2024-04-07T07:00:00+0700,1.0833,1.08846,1.06221,1.06375,184151,0.026249999999999885,0.014395185211944234,0.026249999999999885,0.019549999999999956,0.005160000000000053,0.0015399999999998748,0.058666666666662155,1,0,BOS_DN,0,1,0,0,1.0816483650645197,1.0772191981621617,1.09807,1.07242,1.08336,0,0
2024-04-14T07:00:00+0700,1.063,1.06895,1.06007,1.06519,233591,0.008879999999999999,0.014001243411091074,0.008879999999999999,0.0021900000000001363,0.0037599999999999856,0.002929999999999877,0.5765765765765781,0,1,,0,0,0,0,1.0800809017250417,1.0767474649009006,1.09807,1.07242,1.08336,0,0
2024-04-21T07:00:00+0700,1.06474,1.07524,1.06235,1.06918,185065,0.012890000000000068,0.013921868881727431,0.012890000000000068,0.0044399999999999995,0.006059999999999954,0.0023900000000001143,0.5298681148176941,0,0,,0,0,0,0,1.079042720608371,1.0764507015714535,1.09807,1.07242,1.08336,0,0
2024-04-28T07:00:00+0700,1.06873,1.08115,1.0648900000000001,1.07596,210666,0.01625999999999994,0.014088878247318325,0.01625999999999994,0.00723000000000007,0.005190000000000028,0.0038399999999998435,0.6808118081180783,0,0,,0,0,0,0,1.0787491281694785,1.076431458372573,1.09807,1.07242,1.08336,0,1
2024-05-05T07:00:00+0700,1.07582,1.07903,1.07235,1.07681,140730,0.006680000000000019,0.013559672658224161,0.006680000000000019,0.0009900000000000464,0.0022199999999998887,0.003470000000000084,0.6676646706587003,0,0,,0,0,0,0,1.0785644492961948,1.076446303142276,1.08846,1.06007,1.07596,0,0
2024-05-12T07:00:00+0700,1.07672,1.08945,1.07653,1.08663,148284,0.012920000000000043,0.013513981754065296,0.012920000000000043,0.009910000000000085,0.0028200000000000447,0.00018999999999991246,0.7817337461300282,1,0,,0,0,0,0,1.0793325969822716,1.0768456638033632,1.08846,1.06007,1.07596,1,0
